,brand_name,brand_id,item_name,item_id,item_type,tag,calories,total_fat,saturated_fat,cholesterol,carbs,sugar,protein,sodium,dietary_fiber,servings_per_container,serving_size_qty,serving_size_unit,serving_weight_grams,last_updated
347,McDonald's,513fbc1283aa2dc80c000053,"Latte Sugar Free French Vanilla, Medium",513fc9e73fe3ffd403001126,drink,coffee,260.0,10.0,6.0,30.0,29.0,15.0,11.0,190,1.0,,16.0,fl oz cup,,2017-09-06
348,McDonald's,513fbc1283aa2dc80c000053,McFlurry with Oreo Cookies,513fc9e73fe3ffd403001133,dessert,none,510.0,17.0,9.0,45.0,60.0,64.0,12.0,280,1.0,,10.0,1 oz,285.0,2017-09-06
349,McDonald's,513fbc1283aa2dc80c000053,McRib,513fc9e73fe3ffd403001138,entree,none,480.0,22.0,7.0,80.0,45.0,12.0,25.0,870,2.0,,7.4,oz,211.0,2017-09-06
350,McDonald's,513fbc1283aa2dc80c000053,"Mocha, Small",513fc9e73fe3ffd403001140,drink,coffee,340.0,12.0,7.0,35.0,49.0,42.0,10.0,150,1.0,,12.0,fl oz cup,,2017-09-06
351,McDonald's,513fbc1283aa2dc80c000053,Newman's Own Creamy Southwest Dressing,513fc9e73fe3ffd403001145,dessert,none,120.0,8.0,1.5,20.0,11.0,3.0,1.0,300,0.0,,1.5,fl oz,,2017-09-06
352,McDonald's,513fbc1283aa2dc80c000053,Peanuts Packet for Sundaes,513fc9e73fe3ffd40300115d,dessert,none,45.0,3.5,0.5,0.0,2.0,0.0,2.0,0,1.0,,0.30000000000000004,oz,7.0,2017-09-06
353,McDonald's,513fbc1283aa2dc80c000053,Premium Bacon Ranch Salad with Grilled Chicken,513fc9e73fe3ffd403001164,entree,none,190.0,12.0,5.0,40.0,9.0,3.0,14.0,500,3.0,,9.4,oz,266.0,2017-09-06
354,McDonald's,513fbc1283aa2dc80c000053,Premium Southwest Salad with Buttermilk Crispy Chicken,513fc9e73fe3ffd40300116f,entree,none,160.0,7.0,3.0,15.0,19.0,4.0,8.0,200,5.0,,10.4,oz,294.0,2017-09-06
355,McDonald's,513fbc1283aa2dc80c000053,Quarter Pounder with Cheese,513fc9e73fe3ffd403001171,entree,none,530.0,27.0,13.0,100.0,41.0,10.0,31.0,1090,3.0,,7.3,oz,206.0,2017-09-06
356,McDonald's,513fbc1283aa2dc80c000053,Sausage Biscuit,513fc9e73fe3ffd403001176,entree,breakfast,460.0,30.0,13.0,40.0,36.0,3.0,11.0,1050,2.0,,4.1,oz,117.0,2017-09-06
