,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
182466,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Peanuts Packet for Sundaes,395.0,21.5,28.0,0.0,23.0,3.5,50.0,760.0,entree_side_dessert,none
182476,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Sweet Potato and Creme Pie,640.0,34.0,58.0,13.0,24.0,12.0,60.0,930.0,entree_side_dessert,none
182489,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Raspberry Pastry,460.0,23.0,40.0,4.0,23.0,5.5,65.0,865.0,entree_side_dessert,none
182493,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Oatmeal Raisin Cookie,490.0,23.0,48.0,12.0,23.0,5.5,60.0,885.0,entree_side_dessert,breakfast
182497,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Blueberry Muffin Topper,490.0,25.0,45.0,10.0,22.0,5.0,65.0,855.0,entree_side_dessert,none
182685,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Cuties,Peanuts Packet for Sundaes,660.0,36.5,51.0,13.0,31.0,12.5,95.0,920.0,entree_side_dessert,none
182975,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Chicken Noodle Soup,Kiddie Cone,725.0,35.5,57.0,13.0,41.0,12.5,115.0,1820.0,entree_side_dessert,none
182977,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Chicken Noodle Soup,Peanuts Packet for Sundaes,725.0,38.0,54.0,7.0,42.0,12.5,110.0,1800.0,entree_side_dessert,none
183000,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Chicken Noodle Soup,Raspberry Pastry,790.0,39.5,66.0,11.0,42.0,14.5,125.0,1905.0,entree_side_dessert,none
183851,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Side Salad,Kiddie Cone,640.0,34.0,49.0,14.0,31.0,12.5,100.0,955.0,entree_side_dessert,none
183853,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Side Salad,Peanuts Packet for Sundaes,640.0,36.5,46.0,8.0,32.0,12.5,95.0,935.0,entree_side_dessert,none
183876,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Side Salad,Raspberry Pastry,705.0,38.0,58.0,12.0,32.0,14.5,110.0,1040.0,entree_side_dessert,none
184145,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Apple Slices,Peanuts Packet for Sundaes,660.0,36.5,52.0,14.0,31.0,12.5,95.0,920.0,entree_side_dessert,none
184289,McDonald's,Pico Guacamole Burger on Sesame Seed Bun,Kids Fries,Kiddie Cone,735.0,39.0,61.0,13.0,31.0,13.5,100.0,1020.0,entree_side_dessert,none
184510,McDonald's,Sriracha Buttermilk Crispy Chicken on Sesame Seed Bun,Cuties,Peanuts Packet for Sundaes,760.0,36.5,75.0,15.0,32.0,7.5,80.0,1340.0,entree_side_dessert,none
184800,McDonald's,Sriracha Buttermilk Crispy Chicken on Sesame Seed Bun,Chicken Noodle Soup,Kiddie Cone,825.0,35.5,81.0,15.0,42.0,7.5,100.0,2240.0,entree_side_dessert,none
184802,McDonald's,Sriracha Buttermilk Crispy Chicken on Sesame Seed Bun,Chicken Noodle Soup,Peanuts Packet for Sundaes,825.0,38.0,78.0,9.0,43.0,7.5,95.0,2220.0,entree_side_dessert,none
184825,McDonald's,Sriracha Buttermilk Crispy Chicken on Sesame Seed Bun,Chicken Noodle Soup,Raspberry Pastry,890.0,39.5,90.0,13.0,43.0,9.5,110.0,2325.0,entree_side_dessert,none
185678,McDonald's,Sriracha Buttermilk Crispy Chicken on Sesame Seed Bun,Side Salad,Peanuts Packet for Sundaes,740.0,36.5,70.0,10.0,33.0,7.5,80.0,1355.0,entree_side_dessert,none
185701,McDonald's,Sriracha Buttermilk Crispy Chicken on Sesame Seed Bun,Side Salad,Raspberry Pastry,805.0,38.0,82.0,14.0,33.0,9.5,95.0,1460.0,entree_side_dessert,none
186114,McDonald's,Sriracha Buttermilk Crispy Chicken on Sesame Seed Bun,Kids Fries,Kiddie Cone,835.0,39.0,85.0,15.0,32.0,8.5,85.0,1440.0,entree_side_dessert,none
186172,McDonald's,Cheeseburger Bacon New York,Small French Fries,Butter Croissant,730.0,34.0,79.0,9.0,26.0,13.0,85.0,1260.0,entree_side_dessert,breakfast
186187,McDonald's,Cheeseburger Bacon New York,Small French Fries,Kiddie Cone,635.0,28.0,68.0,13.0,24.0,9.0,60.0,1100.0,entree_side_dessert,breakfast
186189,McDonald's,Cheeseburger Bacon New York,Small French Fries,Peanuts Packet for Sundaes,635.0,30.5,65.0,7.0,25.0,9.0,55.0,1080.0,entree_side_dessert,breakfast
186212,McDonald's,Cheeseburger Bacon New York,Small French Fries,Raspberry Pastry,700.0,32.0,77.0,11.0,25.0,11.0,70.0,1185.0,entree_side_dessert,breakfast
186245,McDonald's,Cheeseburger Bacon New York,Mac N Cheese,Butter Croissant,630.0,27.0,66.0,13.0,29.0,14.0,95.0,1340.0,entree_side_dessert,breakfast
186262,McDonald's,Cheeseburger Bacon New York,Mac N Cheese,Peanuts Packet for Sundaes,535.0,23.5,52.0,11.0,28.0,10.0,65.0,1160.0,entree_side_dessert,breakfast
186285,McDonald's,Cheeseburger Bacon New York,Mac N Cheese,Raspberry Pastry,600.0,25.0,64.0,15.0,28.0,12.0,80.0,1265.0,entree_side_dessert,breakfast
186318,McDonald's,Cheeseburger Bacon New York,Cuties,Butter Croissant,535.0,23.0,58.0,15.0,23.0,11.5,85.0,1100.0,entree_side_dessert,breakfast
186335,McDonald's,Cheeseburger Bacon New York,Cuties,Peanuts Packet for Sundaes,440.0,19.5,44.0,13.0,22.0,7.5,55.0,920.0,entree_side_dessert,breakfast
186391,McDonald's,Cheeseburger Bacon New York,Mozzarella Sticks (3 Piece),Butter Croissant,690.0,33.0,68.0,10.0,31.0,15.5,105.0,1560.0,entree_side_dessert,breakfast
186406,McDonald's,Cheeseburger Bacon New York,Mozzarella Sticks (3 Piece),Kiddie Cone,595.0,27.0,57.0,14.0,29.0,11.5,80.0,1400.0,entree_side_dessert,breakfast
186408,McDonald's,Cheeseburger Bacon New York,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,595.0,29.5,54.0,8.0,30.0,11.5,75.0,1380.0,entree_side_dessert,breakfast
186431,McDonald's,Cheeseburger Bacon New York,Mozzarella Sticks (3 Piece),Raspberry Pastry,660.0,31.0,66.0,12.0,30.0,13.5,90.0,1485.0,entree_side_dessert,breakfast
186464,McDonald's,Cheeseburger Bacon New York,Medium French Fries,Butter Croissant,840.0,39.0,94.0,9.0,27.0,13.5,85.0,1330.0,entree_side_dessert,breakfast
186479,McDonald's,Cheeseburger Bacon New York,Medium French Fries,Kiddie Cone,745.0,33.0,83.0,13.0,25.0,9.5,60.0,1170.0,entree_side_dessert,breakfast
186481,McDonald's,Cheeseburger Bacon New York,Medium French Fries,Peanuts Packet for Sundaes,745.0,35.5,80.0,7.0,26.0,9.5,55.0,1150.0,entree_side_dessert,breakfast
186504,McDonald's,Cheeseburger Bacon New York,Medium French Fries,Raspberry Pastry,810.0,37.0,92.0,11.0,26.0,11.5,70.0,1255.0,entree_side_dessert,breakfast
186537,McDonald's,Cheeseburger Bacon New York,McCheddar Potato Bites (8 piece),Butter Croissant,770.0,36.0,81.0,11.0,29.0,15.0,95.0,1810.0,entree_side_dessert,breakfast
186552,McDonald's,Cheeseburger Bacon New York,McCheddar Potato Bites (8 piece),Kiddie Cone,675.0,30.0,70.0,15.0,27.0,11.0,70.0,1650.0,entree_side_dessert,breakfast
186554,McDonald's,Cheeseburger Bacon New York,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,675.0,32.5,67.0,9.0,28.0,11.0,65.0,1630.0,entree_side_dessert,breakfast
186577,McDonald's,Cheeseburger Bacon New York,McCheddar Potato Bites (8 piece),Raspberry Pastry,740.0,34.0,79.0,13.0,28.0,13.0,80.0,1735.0,entree_side_dessert,breakfast
186610,McDonald's,Cheeseburger Bacon New York,Chicken Noodle Soup,Butter Croissant,600.0,24.5,61.0,9.0,34.0,11.5,100.0,1980.0,entree_side_dessert,breakfast
186618,McDonald's,Cheeseburger Bacon New York,Chicken Noodle Soup,Fried Coconut (Haupia) Pie,730.0,34.5,74.0,14.0,33.0,13.0,70.0,2020.0,entree_side_dessert,breakfast
186625,McDonald's,Cheeseburger Bacon New York,Chicken Noodle Soup,Kiddie Cone,505.0,18.5,50.0,13.0,32.0,7.5,75.0,1820.0,entree_side_dessert,breakfast
186627,McDonald's,Cheeseburger Bacon New York,Chicken Noodle Soup,Peanuts Packet for Sundaes,505.0,21.0,47.0,7.0,33.0,7.5,70.0,1800.0,entree_side_dessert,breakfast
186650,McDonald's,Cheeseburger Bacon New York,Chicken Noodle Soup,Raspberry Pastry,570.0,22.5,59.0,11.0,33.0,9.5,85.0,1905.0,entree_side_dessert,breakfast
186773,McDonald's,Cheeseburger Bacon New York,McCheddar Potato Bites (12 piece),Peanuts Packet for Sundaes,805.0,39.5,83.0,10.0,31.0,12.5,70.0,1990.0,entree_side_dessert,breakfast
187194,McDonald's,Cheeseburger Bacon New York,Spam Side Order,Butter Croissant,690.0,39.0,51.0,10.0,31.0,17.5,130.0,1760.0,entree_side_dessert,breakfast
187209,McDonald's,Cheeseburger Bacon New York,Spam Side Order,Kiddie Cone,595.0,33.0,40.0,14.0,29.0,13.5,105.0,1600.0,entree_side_dessert,breakfast
187211,McDonald's,Cheeseburger Bacon New York,Spam Side Order,Peanuts Packet for Sundaes,595.0,35.5,37.0,8.0,30.0,13.5,100.0,1580.0,entree_side_dessert,breakfast
187234,McDonald's,Cheeseburger Bacon New York,Spam Side Order,Raspberry Pastry,660.0,37.0,49.0,12.0,30.0,15.5,115.0,1685.0,entree_side_dessert,breakfast
187340,McDonald's,Cheeseburger Bacon New York,Plain Gourmet Pretzel Twist,Butter Croissant,970.0,30.0,140.0,13.0,36.0,13.0,85.0,1570.0,entree_side_dessert,breakfast
187357,McDonald's,Cheeseburger Bacon New York,Plain Gourmet Pretzel Twist,Peanuts Packet for Sundaes,875.0,26.5,126.0,11.0,35.0,9.0,55.0,1390.0,entree_side_dessert,breakfast
187380,McDonald's,Cheeseburger Bacon New York,Plain Gourmet Pretzel Twist,Raspberry Pastry,940.0,28.0,138.0,15.0,35.0,11.0,70.0,1495.0,entree_side_dessert,breakfast
187486,McDonald's,Cheeseburger Bacon New York,Side Salad,Butter Croissant,515.0,23.0,53.0,10.0,24.0,11.5,85.0,1115.0,entree_side_dessert,breakfast
187494,McDonald's,Cheeseburger Bacon New York,Side Salad,Fried Coconut (Haupia) Pie,645.0,33.0,66.0,15.0,23.0,13.0,55.0,1155.0,entree_side_dessert,breakfast
187501,McDonald's,Cheeseburger Bacon New York,Side Salad,Kiddie Cone,420.0,17.0,42.0,14.0,22.0,7.5,60.0,955.0,entree_side_dessert,breakfast
187503,McDonald's,Cheeseburger Bacon New York,Side Salad,Peanuts Packet for Sundaes,420.0,19.5,39.0,8.0,23.0,7.5,55.0,935.0,entree_side_dessert,breakfast
187526,McDonald's,Cheeseburger Bacon New York,Side Salad,Raspberry Pastry,485.0,21.0,51.0,12.0,23.0,9.5,70.0,1040.0,entree_side_dessert,breakfast
187705,McDonald's,Cheeseburger Bacon New York,Gourmet Twist Hot Pretzel with Butter Salt,Butter Croissant,980.0,31.0,140.0,13.0,36.0,13.0,85.0,2080.0,entree_side_dessert,breakfast
187722,McDonald's,Cheeseburger Bacon New York,Gourmet Twist Hot Pretzel with Butter Salt,Peanuts Packet for Sundaes,885.0,27.5,126.0,11.0,35.0,9.0,55.0,1900.0,entree_side_dessert,breakfast
187745,McDonald's,Cheeseburger Bacon New York,Gourmet Twist Hot Pretzel with Butter Salt,Raspberry Pastry,950.0,29.0,138.0,15.0,35.0,11.0,70.0,2005.0,entree_side_dessert,breakfast
187795,McDonald's,Cheeseburger Bacon New York,Apple Slices,Peanuts Packet for Sundaes,440.0,19.5,45.0,14.0,22.0,7.5,55.0,920.0,entree_side_dessert,breakfast
187851,McDonald's,Cheeseburger Bacon New York,Hash Browns,Butter Croissant,650.0,32.0,66.0,9.0,24.0,13.0,85.0,1420.0,entree_side_dessert,breakfast
187866,McDonald's,Cheeseburger Bacon New York,Hash Browns,Kiddie Cone,555.0,26.0,55.0,13.0,22.0,9.0,60.0,1260.0,entree_side_dessert,breakfast
187868,McDonald's,Cheeseburger Bacon New York,Hash Browns,Peanuts Packet for Sundaes,555.0,28.5,52.0,7.0,23.0,9.0,55.0,1240.0,entree_side_dessert,breakfast
187891,McDonald's,Cheeseburger Bacon New York,Hash Browns,Raspberry Pastry,620.0,30.0,64.0,11.0,23.0,11.0,70.0,1345.0,entree_side_dessert,breakfast
187924,McDonald's,Cheeseburger Bacon New York,Kids Fries,Butter Croissant,610.0,28.0,65.0,9.0,24.0,12.5,85.0,1180.0,entree_side_dessert,breakfast
187932,McDonald's,Cheeseburger Bacon New York,Kids Fries,Fried Coconut (Haupia) Pie,740.0,38.0,78.0,14.0,23.0,14.0,55.0,1220.0,entree_side_dessert,breakfast
187939,McDonald's,Cheeseburger Bacon New York,Kids Fries,Kiddie Cone,515.0,22.0,54.0,13.0,22.0,8.5,60.0,1020.0,entree_side_dessert,breakfast
187941,McDonald's,Cheeseburger Bacon New York,Kids Fries,Peanuts Packet for Sundaes,515.0,24.5,51.0,7.0,23.0,8.5,55.0,1000.0,entree_side_dessert,breakfast
187964,McDonald's,Cheeseburger Bacon New York,Kids Fries,Raspberry Pastry,580.0,26.0,63.0,11.0,23.0,10.5,70.0,1105.0,entree_side_dessert,breakfast
189839,McDonald's,Deluxe Burger on Artisan Roll,Small French Fries,Peanuts Packet for Sundaes,795.0,38.5,78.0,11.0,33.0,12.0,80.0,780.0,entree_side_dessert,none
189912,McDonald's,Deluxe Burger on Artisan Roll,Mac N Cheese,Peanuts Packet for Sundaes,695.0,31.5,65.0,15.0,36.0,13.0,90.0,860.0,entree_side_dessert,none
190058,McDonald's,Deluxe Burger on Artisan Roll,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,755.0,37.5,67.0,12.0,38.0,14.5,100.0,1080.0,entree_side_dessert,none
190260,McDonald's,Deluxe Burger on Artisan Roll,Chicken Noodle Soup,Butter Croissant,760.0,32.5,74.0,13.0,42.0,14.5,125.0,1680.0,entree_side_dessert,none
190277,McDonald's,Deluxe Burger on Artisan Roll,Chicken Noodle Soup,Peanuts Packet for Sundaes,665.0,29.0,60.0,11.0,41.0,10.5,95.0,1500.0,entree_side_dessert,none
190300,McDonald's,Deluxe Burger on Artisan Roll,Chicken Noodle Soup,Raspberry Pastry,730.0,30.5,72.0,15.0,41.0,12.5,110.0,1605.0,entree_side_dessert,none
191007,McDonald's,Deluxe Burger on Artisan Roll,Plain Gourmet Pretzel Twist,Peanuts Packet for Sundaes,1035.0,34.5,139.0,15.0,43.0,12.0,80.0,1090.0,entree_side_dessert,none
191136,McDonald's,Deluxe Burger on Artisan Roll,Side Salad,Butter Croissant,675.0,31.0,66.0,14.0,32.0,14.5,110.0,815.0,entree_side_dessert,none
191153,McDonald's,Deluxe Burger on Artisan Roll,Side Salad,Peanuts Packet for Sundaes,580.0,27.5,52.0,12.0,31.0,10.5,80.0,635.0,entree_side_dessert,none
191372,McDonald's,Deluxe Burger on Artisan Roll,Gourmet Twist Hot Pretzel with Butter Salt,Peanuts Packet for Sundaes,1045.0,35.5,139.0,15.0,43.0,12.0,80.0,1600.0,entree_side_dessert,none
191518,McDonald's,Deluxe Burger on Artisan Roll,Hash Browns,Peanuts Packet for Sundaes,715.0,36.5,65.0,11.0,31.0,12.0,80.0,940.0,entree_side_dessert,none
191541,McDonald's,Deluxe Burger on Artisan Roll,Hash Browns,Raspberry Pastry,780.0,38.0,77.0,15.0,31.0,14.0,95.0,1045.0,entree_side_dessert,none
191574,McDonald's,Deluxe Burger on Artisan Roll,Kids Fries,Butter Croissant,770.0,36.0,78.0,13.0,32.0,15.5,110.0,880.0,entree_side_dessert,none
191591,McDonald's,Deluxe Burger on Artisan Roll,Kids Fries,Peanuts Packet for Sundaes,675.0,32.5,64.0,11.0,31.0,11.5,80.0,700.0,entree_side_dessert,none
191614,McDonald's,Deluxe Burger on Artisan Roll,Kids Fries,Raspberry Pastry,740.0,34.0,76.0,15.0,31.0,13.5,95.0,805.0,entree_side_dessert,none
197137,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Small French Fries,Kiddie Cone,715.0,34.0,80.0,10.0,19.0,10.0,45.0,1320.0,entree_side_dessert,breakfast
197139,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Small French Fries,Peanuts Packet for Sundaes,715.0,36.5,77.0,4.0,20.0,10.0,40.0,1300.0,entree_side_dessert,breakfast
197162,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Small French Fries,Raspberry Pastry,780.0,38.0,89.0,8.0,20.0,12.0,55.0,1405.0,entree_side_dessert,breakfast
197195,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mac N Cheese,Butter Croissant,710.0,33.0,78.0,10.0,24.0,15.0,80.0,1560.0,entree_side_dessert,breakfast
197210,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mac N Cheese,Kiddie Cone,615.0,27.0,67.0,14.0,22.0,11.0,55.0,1400.0,entree_side_dessert,breakfast
197212,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mac N Cheese,Peanuts Packet for Sundaes,615.0,29.5,64.0,8.0,23.0,11.0,50.0,1380.0,entree_side_dessert,breakfast
197235,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mac N Cheese,Raspberry Pastry,680.0,31.0,76.0,12.0,23.0,13.0,65.0,1485.0,entree_side_dessert,breakfast
197268,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Cuties,Butter Croissant,615.0,29.0,70.0,12.0,18.0,12.5,70.0,1320.0,entree_side_dessert,breakfast
197285,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Cuties,Peanuts Packet for Sundaes,520.0,25.5,56.0,10.0,17.0,8.5,40.0,1140.0,entree_side_dessert,breakfast
197308,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Cuties,Raspberry Pastry,585.0,27.0,68.0,14.0,17.0,10.5,55.0,1245.0,entree_side_dessert,breakfast
197341,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mozzarella Sticks (3 Piece),Butter Croissant,770.0,39.0,80.0,7.0,26.0,16.5,90.0,1780.0,entree_side_dessert,breakfast
197356,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mozzarella Sticks (3 Piece),Kiddie Cone,675.0,33.0,69.0,11.0,24.0,12.5,65.0,1620.0,entree_side_dessert,breakfast
197358,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,675.0,35.5,66.0,5.0,25.0,12.5,60.0,1600.0,entree_side_dessert,breakfast
197381,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mozzarella Sticks (3 Piece),Raspberry Pastry,740.0,37.0,78.0,9.0,25.0,14.5,75.0,1705.0,entree_side_dessert,breakfast
197389,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Mozzarella Sticks (3 Piece),Blueberry Muffin Topper,770.0,39.0,83.0,15.0,24.0,14.0,75.0,1695.0,entree_side_dessert,breakfast
197429,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Medium French Fries,Kiddie Cone,825.0,39.0,95.0,10.0,20.0,10.5,45.0,1390.0,entree_side_dessert,breakfast
197502,McDonald's,Southern Style Chicken Biscuit Pressure Fried,McCheddar Potato Bites (8 piece),Kiddie Cone,755.0,36.0,82.0,12.0,22.0,12.0,55.0,1870.0,entree_side_dessert,breakfast
197504,McDonald's,Southern Style Chicken Biscuit Pressure Fried,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,755.0,38.5,79.0,6.0,23.0,12.0,50.0,1850.0,entree_side_dessert,breakfast
197560,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Chicken Noodle Soup,Butter Croissant,680.0,30.5,73.0,6.0,29.0,12.5,85.0,2200.0,entree_side_dessert,breakfast
197566,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Chicken Noodle Soup,Fried Taro Pie,790.0,37.5,87.0,13.0,28.0,15.0,55.0,2190.0,entree_side_dessert,breakfast
197575,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Chicken Noodle Soup,Kiddie Cone,585.0,24.5,62.0,10.0,27.0,8.5,60.0,2040.0,entree_side_dessert,breakfast
197577,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Chicken Noodle Soup,Peanuts Packet for Sundaes,585.0,27.0,59.0,4.0,28.0,8.5,55.0,2020.0,entree_side_dessert,breakfast
197600,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Chicken Noodle Soup,Raspberry Pastry,650.0,28.5,71.0,8.0,28.0,10.5,70.0,2125.0,entree_side_dessert,breakfast
197608,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Chicken Noodle Soup,Blueberry Muffin Topper,680.0,30.5,76.0,14.0,27.0,10.0,70.0,2115.0,entree_side_dessert,breakfast
197869,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Pineapple Side,Peanuts Packet for Sundaes,545.0,25.5,63.0,15.0,18.0,8.5,40.0,1140.0,entree_side_dessert,breakfast
198159,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Spam Side Order,Kiddie Cone,675.0,39.0,52.0,11.0,24.0,14.5,90.0,1820.0,entree_side_dessert,breakfast
198290,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Plain Gourmet Pretzel Twist,Butter Croissant,1050.0,36.0,152.0,10.0,31.0,14.0,70.0,1790.0,entree_side_dessert,breakfast
198305,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Plain Gourmet Pretzel Twist,Kiddie Cone,955.0,30.0,141.0,14.0,29.0,10.0,45.0,1630.0,entree_side_dessert,breakfast
198307,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Plain Gourmet Pretzel Twist,Peanuts Packet for Sundaes,955.0,32.5,138.0,8.0,30.0,10.0,40.0,1610.0,entree_side_dessert,breakfast
198330,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Plain Gourmet Pretzel Twist,Raspberry Pastry,1020.0,34.0,150.0,12.0,30.0,12.0,55.0,1715.0,entree_side_dessert,breakfast
198436,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Butter Croissant,595.0,29.0,65.0,7.0,19.0,12.5,70.0,1335.0,entree_side_dessert,breakfast
198442,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Fried Taro Pie,705.0,36.0,79.0,14.0,18.0,15.0,40.0,1325.0,entree_side_dessert,breakfast
198444,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Fried Coconut (Haupia) Pie,725.0,39.0,78.0,12.0,18.0,14.0,40.0,1375.0,entree_side_dessert,breakfast
198451,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Kiddie Cone,500.0,23.0,54.0,11.0,17.0,8.5,45.0,1175.0,entree_side_dessert,breakfast
198453,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Peanuts Packet for Sundaes,500.0,25.5,51.0,5.0,18.0,8.5,40.0,1155.0,entree_side_dessert,breakfast
198476,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Raspberry Pastry,565.0,27.0,63.0,9.0,18.0,10.5,55.0,1260.0,entree_side_dessert,breakfast
198484,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Blueberry Muffin Topper,595.0,29.0,68.0,15.0,17.0,10.0,55.0,1250.0,entree_side_dessert,breakfast
198655,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Gourmet Twist Hot Pretzel with Butter Salt,Butter Croissant,1060.0,37.0,152.0,10.0,31.0,14.0,70.0,2300.0,entree_side_dessert,breakfast
198670,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Gourmet Twist Hot Pretzel with Butter Salt,Kiddie Cone,965.0,31.0,141.0,14.0,29.0,10.0,45.0,2140.0,entree_side_dessert,breakfast
198672,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Gourmet Twist Hot Pretzel with Butter Salt,Peanuts Packet for Sundaes,965.0,33.5,138.0,8.0,30.0,10.0,40.0,2120.0,entree_side_dessert,breakfast
198695,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Gourmet Twist Hot Pretzel with Butter Salt,Raspberry Pastry,1030.0,35.0,150.0,12.0,30.0,12.0,55.0,2225.0,entree_side_dessert,breakfast
198728,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Apple Slices,Butter Croissant,615.0,29.0,71.0,13.0,18.0,12.5,70.0,1320.0,entree_side_dessert,breakfast
198745,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Apple Slices,Peanuts Packet for Sundaes,520.0,25.5,57.0,11.0,17.0,8.5,40.0,1140.0,entree_side_dessert,breakfast
198768,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Apple Slices,Raspberry Pastry,585.0,27.0,69.0,15.0,17.0,10.5,55.0,1245.0,entree_side_dessert,breakfast
198801,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Hash Browns,Butter Croissant,730.0,38.0,78.0,6.0,19.0,14.0,70.0,1640.0,entree_side_dessert,breakfast
198816,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Hash Browns,Kiddie Cone,635.0,32.0,67.0,10.0,17.0,10.0,45.0,1480.0,entree_side_dessert,breakfast
198818,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Hash Browns,Peanuts Packet for Sundaes,635.0,34.5,64.0,4.0,18.0,10.0,40.0,1460.0,entree_side_dessert,breakfast
198841,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Hash Browns,Raspberry Pastry,700.0,36.0,76.0,8.0,18.0,12.0,55.0,1565.0,entree_side_dessert,breakfast
198849,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Hash Browns,Blueberry Muffin Topper,730.0,38.0,81.0,14.0,17.0,11.5,55.0,1555.0,entree_side_dessert,breakfast
198874,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Kids Fries,Butter Croissant,690.0,34.0,77.0,6.0,19.0,13.5,70.0,1400.0,entree_side_dessert,breakfast
198889,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Kids Fries,Kiddie Cone,595.0,28.0,66.0,10.0,17.0,9.5,45.0,1240.0,entree_side_dessert,breakfast
198891,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Kids Fries,Peanuts Packet for Sundaes,595.0,30.5,63.0,4.0,18.0,9.5,40.0,1220.0,entree_side_dessert,breakfast
198914,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Kids Fries,Raspberry Pastry,660.0,32.0,75.0,8.0,18.0,11.5,55.0,1325.0,entree_side_dessert,breakfast
198922,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Kids Fries,Blueberry Muffin Topper,690.0,34.0,80.0,14.0,17.0,11.0,55.0,1315.0,entree_side_dessert,breakfast
199183,McDonald's,Premium Grilled Chicken Bacon Clubhouse Sandwich,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,865.0,39.5,70.0,15.0,58.0,12.5,165.0,2290.0,entree_side_dessert,breakfast
199402,McDonald's,Premium Grilled Chicken Bacon Clubhouse Sandwich,Chicken Noodle Soup,Peanuts Packet for Sundaes,775.0,31.0,63.0,14.0,61.0,8.5,160.0,2710.0,entree_side_dessert,breakfast
